taxa	variable	effectsize	se	stat	pvalue	qvalue.withinformula	qvalue	formula	method	n	freq
Mobiluncus	Sexual.Intercourse.24hours	1.2691931903530822	0.33619420206457656	3.7751786989749876	1.5989299827312315e-4	7.195184922290541e-4	5.873620344726973e-4	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Gemella	Sexual.Intercourse.24hours	3.3960543694710386	0.39655997144508687	8.56378508676916	1.092213410013473e-17	2.4574801725303143e-16	4.914960345060629e-16	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Alloscardovia	Sexual.Intercourse.24hours	-2.84572563532352	0.5638566174475408	-5.046895872581075	4.4904591864466394e-7	4.041413267801976e-6	2.886723762715697e-6	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Staphylococcus	Sexual.Intercourse.24hours	1.7746388557647725	0.16845281662392722	10.534931331701467	5.962677867175568e-26	2.6832050402290054e-24	1.0732820160916022e-23	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Aerococcus	Sexual.Intercourse.24hours	0.44951392315894345	0.3881185831435438	1.1581870662263365	0.24678770526983268	0.32663078638654325	0.364113007775163	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Facklamia	Sexual.Intercourse.24hours	-0.4143764547887035	0.3003577139674378	-1.3796098302759976	0.1677068090954669	0.25156021364320036	0.2695288003320004	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Bifidobacterium	Sexual.Intercourse.24hours	-0.7000715533142526	0.6315116547443393	-1.108564739945566	0.2676179961804087	0.34408028080338265	0.3853699144997885	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Gardnerella	Sexual.Intercourse.24hours	-0.35520036554254775	0.2977892565476675	-1.1927910686250374	0.2329512088342577	0.31766073931944233	0.3465389883484825	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
L.crispatus	Sexual.Intercourse.24hours	-0.9090338620809606	0.18715188858587964	-4.857198444266974	1.1905825903690644e-6	6.697027070825987e-6	6.30308430195387e-6	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
L.gasseri	Sexual.Intercourse.24hours	-1.4325899645396352	0.4367311388350065	-3.2802560595086305	0.0010371291031976246	0.00359006228029947	0.0033942407013740445	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
L.iners	Sexual.Intercourse.24hours	-0.5111408101853329	0.23779158517354312	-2.1495327928122276	0.031592189475597436	0.07482360665273076	0.07482360665273076	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
L.jensenii	Sexual.Intercourse.24hours	-0.20850943657804497	0.3075634380062437	-0.6779396079380935	0.49780998536136073	0.5895118247700324	0.6266139675877268	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Limosilactobacillus	Sexual.Intercourse.24hours	-0.20268384958685262	0.2504255239264791	-0.8093577939218262	0.4183093718396496	0.5228867147995621	0.5539535361132208	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Streptococcus	Sexual.Intercourse.24hours	1.9275210377844294	0.26503994508511747	7.272568054469702	3.527167828449095e-13	5.290751742673642e-12	9.069860130297673e-12	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Clostridium	Sexual.Intercourse.24hours	-0.4409958400926358	0.564493552140683	-0.7812238747817104	0.4346708340814197	0.528653717126051	0.5628830944939248	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Corynebacterium	Sexual.Intercourse.24hours	0.22411420859633088	0.16773408684164579	1.336127991729626	0.18150744217459416	0.25920048911867716	0.2840986051428431	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
CP009312_g	Sexual.Intercourse.24hours	-1.2221714587626904	0.20378990179910125	-5.997213051152667	2.0073263313180812e-9	2.2582421227328415e-8	2.779374920286574e-8	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Howardella	Sexual.Intercourse.24hours	0.5683937969548292	0.29180649795242725	1.947844893596213	0.0514335251999804	0.11021469685710085	0.11290286019507893	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Moryella	Sexual.Intercourse.24hours	-0.07104083567790984	0.4515063099413131	-0.15734184465139311	0.8749754436760819	0.9156719759400859	0.9128837334363057	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Peptococcus	Sexual.Intercourse.24hours	-0.6173439755602027	0.3971218024715318	-1.5545456626105485	0.12005431349098213	0.19170253548162222	0.21662016621636235	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Peptostreptococcus	Sexual.Intercourse.24hours	0.6559532165180191	0.27718361360505755	2.366493487788379	0.01795749018295917	0.05050544113957267	0.048293027149302975	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
JN713389_g	Sexual.Intercourse.24hours	0.16469382070072583	0.4587473929716914	0.3590076439102267	0.7195893709483396	0.7897932120164703	0.8045098557186405	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Dialister	Sexual.Intercourse.24hours	-0.3908961904857674	0.14448323440186092	-2.7054778507971493	0.006820619659980454	0.02192342033565146	0.019991985701692683	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Megasphaera	Sexual.Intercourse.24hours	-0.6282516691133674	0.38846678992296385	-1.6172596613418482	0.10582224277360969	0.17637040462268283	0.19841670520051816	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Negativicoccus	Sexual.Intercourse.24hours	1.253642510927397	0.35181576766500605	3.563349417929152	3.6615277199975044e-4	0.0014978977036353427	0.0012923039011755897	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Veillonella	Sexual.Intercourse.24hours	1.6439908621451387	0.3349293305321231	4.908470869162841	9.178925996265298e-7	5.900738140456264e-6	5.006686907053798e-6	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Anaerococcus	Sexual.Intercourse.24hours	-0.22375929306521997	0.1294145674378672	-1.7290116367513906	0.08380701241795245	0.14505059841568693	0.163394575792446	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Ezakiella	Sexual.Intercourse.24hours	0.6823442028650276	0.26363851351992856	2.5881810428788086	0.009648425555033174	0.028945276665099523	0.027136196873530805	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Fenollaria	Sexual.Intercourse.24hours	0.30174754288484174	0.2272932079225724	1.3275695549496238	0.18432034781772597	0.25920048911867716	0.28601433282060923	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Finegoldia	Sexual.Intercourse.24hours	0.013262760693241482	0.11430831066456226	0.11602621555803631	0.9076317650958766	0.9282597597571465	0.9282597597571465	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Murdochiella	Sexual.Intercourse.24hours	0.6170841070466951	0.35200883022645457	1.7530358731333875	0.07959584963951517	0.1432725293511273	0.15919169927903035	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Parvimonas	Sexual.Intercourse.24hours	-0.7298582778570853	0.4739103124846534	-1.540076800672533	0.12354163397704543	0.19170253548162222	0.22017320906800175	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Peptoniphilus	Sexual.Intercourse.24hours	0.21091385458534975	0.11664991688821875	1.8080926263107466	0.07059208562694241	0.13236016055051703	0.14605259095229467	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Fusobacterium	Sexual.Intercourse.24hours	-0.07025706654147006	0.3187139164105756	-0.2204392808846259	0.8255290559900421	0.8844954171321879	0.8897917968754946	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Sneathia	Sexual.Intercourse.24hours	-0.03166202669914996	0.6609131453348027	-0.04790648653706341	0.96179076981931	0.96179076981931	0.9780923082908237	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Sutterella	Sexual.Intercourse.24hours	0.20367821528253843	0.36890926509197197	0.5521092435337992	0.580873509255923	0.6702386645260648	0.6970482111071076	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
FM873692_g	Sexual.Intercourse.24hours	-2.138652092268995	0.45302604105383587	-4.720814916718763	2.3490161401836956e-6	1.1745080700918479e-5	1.1745080700918479e-5	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Campylobacter	Sexual.Intercourse.24hours	0.08294231270586953	0.21630742076737472	0.3834464504806281	0.7013887678063768	0.7890623637821739	0.7940250201581625	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Ureaplasma	Sexual.Intercourse.24hours	1.0242180582947036	0.29469131299164364	3.4755624381901837	5.097833065303404e-4	0.0019116873994887763	0.001699277688434468	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Atopobium	Sexual.Intercourse.24hours	-0.6587761635607133	0.36067284417344914	-1.826520000612813	0.067771971373308	0.13236016055051703	0.1435171158493581	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Olsenella	Sexual.Intercourse.24hours	-0.8832012899758599	0.4410485969670453	-2.002503343280903	0.04523062389657191	0.1017689037672868	0.10437836283824287	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Actinomyces	Sexual.Intercourse.24hours	0.9227763172286279	0.18793660563123168	4.910040351794451	9.105765370575533e-7	5.900738140456264e-6	5.006686907053798e-6	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Porphyromonas	Sexual.Intercourse.24hours	0.4265868340995423	0.228325538404462	1.868327288662186	0.06171646519268399	0.1262382242577627	0.13224956827003712	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
Prevotella	Sexual.Intercourse.24hours	-0.2783486262689288	0.12719495255697807	-2.1883622004909364	0.028643229382923636	0.07482360665273076	0.06967272012062506	~Sexual.Intercourse.24hours + General.Age + Health.Antibiotic.3months + Technical.run_20201120_isala_cross_6 + Technical.run_20201009_isala_cross_1 + Technical.run_20201016_isala_cross_2 + Technical.run_20210119_isala_cross_7 + Technical.run_20201106_isala_cross_5 + Technical.libsize + Technical.run_20201211_isala_cross_9 + Technical.run_20201023_isala_cross_3 + Technical.run_20201030_isala_cross_4 + Technical.run_20201204_isala_cross_8	DESeq2	3043	FALSE:2653, TRUE:390
